0,1,2,3,4,5
4.270203,0.82130814,-0.8670801,-4.1875925,-1.1077749,-1.6997457
-0.55040056,-0.34918058,0.8633675,0.71839845,1.4978424,-3.3129156
-2.1471014,-0.4864846,-0.45355707,0.036456004,-1.241622,-0.87832826
-2.3109841,-1.0097868,0.048379526,-1.4863024,-0.4511441,0.56444824
-2.5639782,-0.76710486,2.577766,-0.06808047,-1.1539351,1.4385442
-1.6952113,-1.3034583,-1.3380525,-3.1216152,0.2218472,1.0901333
-2.8297067,-0.82831216,-0.6050475,0.61197096,-0.7093097,-0.7678992
-1.7130575,-2.2959406,1.003667,-0.75248367,1.4969363,2.4186492
-3.1132812,-0.79274213,1.5370549,1.4758563,1.9174219,-4.0182467
-2.577798,-1.7320893,0.25015366,-0.62508804,-0.9961685,-0.62592655
3.291111,-0.79124475,-1.0954783,-4.4972987,0.37081435,-1.6172926
-3.3781533,-2.1938188,1.3789505,-0.40366012,0.48188725,1.0411042
-1.9204608,-2.086248,-1.0295775,-3.980195,-2.59709,-0.97866935
-3.472029,-1.7484176,0.71769047,0.15207057,2.2960887,2.4968889
-2.9328423,-0.9962754,1.2220434,0.35270882,0.07479951,-0.99059445
2.5498283,-4.749023,-2.7555423,-6.537431,1.2701912,2.2938385
-2.3980885,-1.6789393,0.5227716,-1.7875085,-1.0426226,-0.2100397
3.7665796,-1.0317658,-0.77933943,-1.8664821,3.455756,-0.15297678
1.2896167,0.08442938,-0.035591975,-1.5682778,-3.0588398,-0.66069174
-1.4873976,-1.2586294,-1.3692673,-3.1473858,-2.7180104,-1.1118928
-1.6664811,-1.4546851,0.095859274,-0.01883991,-0.07367653,1.926261
-2.3286493,0.022420853,3.6932878,0.55612284,-1.5328382,-3.572962
-2.2439601,-1.0348722,2.9050298,1.6831506,0.07616322,-0.19450721
1.5136404,-2.2475119,-0.41119784,-3.4644048,0.49066016,6.0741844
-2.0482626,-1.2488825,-1.0409476,-0.37571537,-0.76812994,-0.3657011
-5.429924,-1.927088,1.0959114,-0.06429373,-1.0491699,-1.6319056
-0.9311491,-2.4712672,2.9853897,-0.7051915,0.97930884,0.7920444
-0.68601745,-0.4523596,-5.5815988,-0.7246473,0.17068547,-0.933855
2.0290866,-1.0693865,-0.12200786,-4.1009626,-1.6674157,-1.9768301
-3.8000913,-1.8350781,0.9422511,-1.1184772,-1.146523,-2.4519188
-2.6568227,-1.5059503,1.0931336,-0.96294266,-0.6818545,-0.513251
2.2428632,-1.5886984,0.36452305,-2.5052888,-1.2039819,-0.45810553
-2.836796,-1.8782798,0.36902446,-1.6444552,0.9434794,-1.6076633
-1.7188708,-1.7208064,1.864957,0.8535464,0.3376212,-0.7247842
-2.011926,0.399586,2.231277,0.3095926,0.07053159,1.1432191
-1.472607,-1.6336777,-1.2604206,-4.9090776,-1.7918409,0.96643364
0.26860303,-1.3555677,3.2904868,0.89396775,-2.0928726,1.0657424
-2.3338857,-1.3792138,-1.1258391,-0.08572179,1.7210299,0.46957454
-2.7421882,-2.211138,-1.1954103,-0.86992115,1.0536995,0.89125615
-0.6200933,-0.6797056,1.83996,3.5204737,0.7619889,-2.7490962
-1.314144,-1.6519594,1.0028293,-0.8338057,1.2291583,-1.0708538
-0.13162093,-0.34847277,-7.224639,-5.2797027,4.468311,2.5340939
-1.6616591,-0.12526236,-0.9734076,-1.5983981,0.8103645,-0.15514848
-1.9158765,-1.7932348,0.72741795,-1.7275792,0.68043303,0.6641865
-1.145696,1.6463383,1.2410083,0.37181848,-0.4904477,1.1634624
-3.6314406,-2.0576997,1.5649046,-0.08509427,0.7115021,-1.4300419
0.7881672,-2.1874394,3.8172436,1.2377329,1.4393685,0.8250932
-3.6196926,-1.5863935,0.60572374,0.47114438,0.6298187,-1.6492172
0.8077077,-3.3716795,5.232417,-0.027041748,2.103677,0.26664692
-3.9165483,-1.3673259,-1.7116083,-1.1908461,-0.601694,-1.9654413
-3.783968,-1.5890979,0.19183691,-0.33967626,-0.754405,-2.204023
-3.4635448,-1.5539513,0.030385986,-0.7008821,-0.76439583,-2.3367217
-2.482767,0.015558451,0.65380484,4.3491426,-1.9200691,-3.9650967
1.6401004,-0.99777436,-1.6515603,-0.66910374,2.4166486,2.8821752
-3.4925334,-1.4692029,-0.5495955,-0.44410574,0.6787294,-1.1772373
-0.6902922,-2.163061,3.4306846,1.4434838,1.4940544,-0.30497774
1.0259608,-0.7526444,1.7055371,0.46235096,0.97565126,0.15159762
-2.4059708,-0.78393257,-0.49155265,0.47782892,0.61300015,0.18609479
-2.6643496,-0.527611,1.3833294,0.7178955,0.639972,-1.2535748
-2.8293273,-1.0774363,2.4099026,1.1105502,0.8789264,-2.7949145
-0.68767,-1.2465024,2.327951,1.9769713,1.5891992,1.3791567
-1.8549284,-1.3218772,0.808553,-0.6891487,1.4834763,0.8531521
-1.9722172,-0.9289292,-1.5172485,-2.581008,-1.142486,-0.19533959
-0.98062855,0.055286378,-1.6588548,-1.452811,1.1989235,-1.4246565
-3.9860651,-0.92241,-0.47779858,-0.84499097,-0.5293172,-1.2023697
-2.7842872,3.4658115,1.6296321,-2.9235013,1.5425566,1.5408119
-2.938807,-1.666369,2.0488477,0.43673658,-0.059499055,-2.2152057
-4.138334,-2.18977,3.5752854,0.47819805,1.7174469,-0.74712014
-2.2163992,-0.88030875,-0.34950823,-0.621344,-1.8499285,-0.61285585
-1.111753,-1.6216412,0.68789876,-1.429252,1.5832108,0.13247947
-0.34605813,-2.3091812,-4.385456,-5.0346727,0.636683,4.857961
-1.3023595,-1.3591703,-0.59695053,1.4314109,1.5917132,-0.14547354
-2.8157306,-1.3397461,-1.1956528,-0.867653,0.6011503,-1.7704517
-3.0361125,-0.68390334,-0.5226372,-1.4826323,2.294171,0.8411075
-2.4946988,0.7224953,3.2110987,-1.467068,-0.019058198,-2.6989477
-2.575798,1.932482,-3.084041,-4.77671,2.9282782,0.23954126
-5.5819964,-2.0425436,1.997135,-0.37595612,-0.20964968,0.36801782
1.4618623,-2.0554926,-2.4753387,-2.505348,-0.21808566,2.1787791
-2.5700827,-1.8121269,0.47878945,0.36858654,0.46115735,0.24308497
1.4022573,-2.618633,-3.9068274,-6.0610065,-3.2849681,0.36942264
-1.0131283,0.45566633,2.1022148,0.53419566,1.2738048,1.7845687
-0.75399387,-0.01869911,-1.9312932,0.08754577,0.15085742,0.63686466
-0.4761355,-2.5023582,2.7090461,-1.7212203,3.4029222,7.724569
1.2270744,-2.7541711,-5.6260543,-7.9328456,1.4153715,3.2577672
-0.73571974,-0.7879211,-2.3845947,-2.0874095,1.7677705,0.50814027
-0.42025113,-2.102057,-3.876148,-3.6276066,3.0649347,2.3092525
-0.9875105,0.99025416,-1.2043031,0.2938301,-0.4862591,-0.93261296
-2.0530858,-1.1920012,0.2736079,0.07518266,0.09391023,-0.39026824
2.6511495,-1.5746448,-6.6540484,-7.9860487,1.9219891,3.5326989
-1.8944438,0.39110634,-1.6076521,1.404073,0.9217131,-1.4165026
0.4448284,-1.9379152,-1.003805,-0.32738388,0.8539511,3.2359493
-3.7708344,-1.5337493,1.1529955,-1.0410943,0.4231355,-0.12019295
-1.5474645,1.404492,-3.2119756,-1.758501,-0.81850755,-0.8439127
-1.2564791,2.4633539,0.95230556,-0.6537528,0.24513271,-3.0318625
-1.559441,-1.4901755,0.5166019,-0.43774605,1.3316206,-0.29990393
-2.723858,-1.4910834,1.9557599,0.059307948,-0.2827634,-2.5050888
-1.2541858,4.980303,-1.924034,-7.261237,2.0565336,1.4073168
-4.034663,-2.8438904,3.0670128,-0.37587792,1.965464,-0.810245
-3.3042445,-1.8866649,1.6352206,0.14755978,0.8979956,-0.5726625
0.6779639,-2.4585824,-1.4952805,-4.827308,-1.8460397,0.87141496
-0.73164946,-0.06267233,-0.10555519,-0.7780669,-0.9453949,-0.2907176
0.91573685,-0.64416325,1.2695117,-2.4457147,0.4121517,2.0695317
0.42285913,-0.5699067,-5.676561,-8.009181,-3.0860746,2.880368
-2.2661867,0.10185373,0.17188187,0.7246867,0.21931994,0.7027046
-1.97451,1.5013639,-2.6866853,-1.6947142,-0.7104535,-1.7480676
-4.0086355,-1.6263604,1.9747375,-0.21761899,-0.7915087,-3.0338428
-1.0672336,-1.4912024,-5.059422,-5.527955,1.233782,0.51875275
-3.1007109,-0.182236,4.250177,0.91741073,-0.5422667,0.38508436
-0.7868059,-2.1196187,-1.4515816,-2.479465,-1.4510334,0.8945567
1.3902584,-2.5887997,-0.4293024,-2.8183982,-1.1288753,0.05113902
-1.4200732,-1.3730114,0.8599096,0.39920217,0.2887583,0.3103995
-1.9675707,-1.4900539,1.1379683,1.2736751,0.2662399,-0.7475634
-2.1923141,-1.48627,1.5447302,-0.26907393,0.17179808,-0.965583
0.35535264,2.958111,0.7116476,-5.814015,2.6214209,1.1464092
-4.5052505,-1.6201435,0.03899987,-1.3966695,-0.28487623,0.28737143
-1.6662315,-0.63495076,-0.7876694,-0.08880703,-0.090753645,0.723164
-2.4868793,-1.0001341,-1.4838673,-0.90474164,-1.7504777,-1.8613421
-1.082422,-1.2985318,-6.829143,-0.8164708,2.4101593,1.9633344
-2.7782857,-1.459123,0.41541672,-2.1524134,-0.20872596,-0.6555217
-2.6675563,-1.7063541,0.057942852,-0.98955315,0.89917207,-0.55481786
-1.1986452,-0.8490628,1.3371643,0.12658502,1.8017085,-0.6979057
-3.2596052,-1.4158854,3.026845,-0.06505658,0.46584132,0.7989095
-2.9832473,-1.4150212,0.57949305,0.48778194,0.5029006,-0.96881765
-5.407882,-1.9950471,1.6905999,-1.1799674,-1.2136711,-2.7327225
-2.5031786,1.7515738,-1.3863912,-1.8956147,-0.17844996,-1.254875
-1.5683815,-1.5532991,1.1481286,0.044525996,0.7353183,0.28797695
1.2860819,-0.85862184,2.5880198,-4.448482,-4.030856,-1.6414148
-1.2636586,-0.92764926,-0.21329919,0.20233648,0.24106243,0.18686041
-3.9708807,-1.1982132,0.88242906,-1.230437,-1.1538517,-1.7417847
-3.6582084,-2.3758128,2.1769695,-1.7381552,1.3589338,-1.350494
6.6244006,-1.4749677,-1.0789211,-3.562988,-1.1147736,4.4199047
-3.0175877,-1.3276182,0.8178176,-0.237241,-0.22951265,-0.13787529
-1.1215377,-3.0431902,-0.5518045,-3.83298,0.012037009,3.7984464
-0.32285953,-0.4642661,2.5756936,0.08083911,-2.6676571,2.0514634
0.45274383,-0.07034299,0.34106892,1.699187,-0.8001182,-2.8251095
-1.370876,-1.8626559,2.2818565,-0.12346262,0.95060647,-0.77199996
-3.1721938,-0.95763755,-1.0194297,0.2596494,1.5677056,-3.3068898
0.029252678,-1.1092083,0.21570729,-1.3815962,-2.442123,-0.04213146
-0.26788807,-1.5243784,-2.103009,-2.2114534,1.6764601,1.4758118
-2.7195141,-0.8668157,1.1703268,0.46249127,-0.26777938,-2.0054867
-1.4465607,-0.63390195,-0.46757126,-0.20180279,0.2526916,0.75256455
1.5149642,-1.9844012,-1.0951352,-4.0764856,-2.4183712,-0.5733854
-0.91931933,0.6868125,1.888233,-0.17260586,0.9948579,-2.5073087
1.0667917,-0.11210753,-4.027625,-4.918687,-0.79907596,-0.12639883
-1.6207594,0.19424918,0.34977508,-0.81598747,-0.20137149,-3.10864
-1.2302866,-2.448211,-1.8067167,-2.5267274,1.4670414,5.9012446
2.0756593,-0.10060689,-0.873085,1.1497732,-0.48473227,2.305614
-0.8851101,-0.9298856,2.1294699,0.37281698,1.1951894,-0.6619886
0.3170514,-2.8029037,-1.6465048,-5.6570587,-0.03111624,2.3632052
-1.5234061,0.05669561,-0.00011712313,-1.2881092,-1.4470803,-3.3703117
-2.9979606,-1.5718387,2.3317347,0.36064744,2.0183165,-0.7824629
0.472753,-2.464037,-2.09619,-3.5347795,4.797165,3.0366743
-3.0963907,-1.7171528,1.5421118,-0.20992054,-0.4572809,-0.5271234
1.2675849,-2.279566,-1.4778037,-5.3307214,-0.8532351,1.2554044
-2.0909684,-0.82738364,-1.865861,1.731829,1.5454816,-3.3148599
-0.99603206,-0.3337854,-2.62225,-3.1797824,0.5305164,1.5222901
-2.4867709,-0.49188262,-1.2237512,1.4013323,0.101169094,-1.7334061
-2.93046,-1.8013628,-1.2471303,-2.2488806,0.74960697,0.13121799
-0.274823,-1.5821756,-3.4590116,-4.2487907,-0.21637078,0.82656384
-3.6325476,-1.0310173,-0.7431198,-0.84684,-0.44535837,-1.8517731
-1.9642359,-2.276614,-1.1604643,-2.2484002,-0.90663826,0.5142128
-1.2991751,-2.8646708,-2.0347347,-4.0366735,-1.6126535,0.7697836
-3.9678936,-1.2537392,-0.75440556,-1.0193254,-0.8837013,-1.3247622
-3.3236098,-1.3712149,0.21937083,-1.1057758,-0.78455496,-0.9431688
-0.9978697,-1.876111,-1.4383017,-1.4675857,1.8010648,1.3712667
-4.2331,-1.8924344,2.2911663,-0.84668523,-0.2592022,-2.2660618
-2.1374032,-2.240059,-1.6117688,-2.7555726,-1.2103792,0.32645577
-1.3107038,-2.6613941,-2.0754282,-2.9856534,-0.49837628,2.7664764
-4.9594865,-1.6401864,-0.24224173,-2.0935154,-1.2890549,-0.8370888
-2.2884483,0.14998975,-1.6205736,1.1271833,0.43632635,-1.5059834
-0.8432053,0.41878667,-2.7568908,-1.9785591,2.298085,-0.50475097
0.61894494,-2.7921312,-2.5232515,-2.3543634,0.6400027,3.723162
-2.3919458,-0.44809672,-0.3761788,0.014206693,-0.093266934,-0.17859575
-3.053598,-1.9777136,0.11106479,-1.7423422,-0.85148764,-0.49794653
-0.18775162,-1.8732522,-4.3704967,-3.1677282,1.7083277,1.6928099
10.128413,-6.288625,-0.99957085,-9.544441,-11.505986,-0.49433056
-2.1386309,-2.489159,-1.7438666,-3.9423616,-3.0718036,0.2941114
-0.47048497,-2.7938426,-4.8235807,-8.301468,-4.0401716,0.93897945
1.5446156,-1.0137136,-1.6057597,-4.5463605,-0.26593268,-1.5417731
-3.1518402,-1.8894334,3.125987,1.1831081,1.0726897,0.30586153
-0.60637766,1.5579095,0.857149,-0.64671594,1.3252455,0.73326033
-2.5078387,-0.23809925,1.3241273,0.22174974,1.6127479,0.6804953
-3.5737138,-1.1362752,-0.55040437,-2.4066849,-0.14486024,-1.1371537
-3.4899302,-1.3041391,2.3096318,0.48092568,1.1294979,0.14294082
5.49421,-3.8951104,-1.4583184,-6.9952087,9.394189,6.889763
0.104858056,-0.2507071,-4.425054,-4.2329774,4.2003727,3.883917
-3.302827,0.992156,-2.4083872,-5.1122346,2.4783635,1.5246562
10.627313,0.34862307,1.3868235,-6.9929934,-3.6116805,3.9889596
-3.765389,-1.6245942,-0.12201716,-1.10345,0.36783326,-1.3993865
-4.073002,-2.5450876,2.4199145,0.35423112,2.3951452,1.3142946
-2.2825148,-1.8002093,0.2513752,-1.1695031,1.158611,0.6122472
-3.845234,-1.7576191,-0.04463455,-0.55222064,-0.368578,-1.2203196
4.9758205,-1.0565635,0.19933815,-6.405473,3.5274634,3.172255
0.975056,-0.18847784,-0.83238876,-4.6233325,0.9724008,2.0828686
-1.0159048,-1.8629884,-0.99400586,-1.2271609,-0.9931916,1.1689737
-0.20860827,-0.8924862,2.2435086,0.526435,1.0386206,-2.1091194
-2.2158518,-1.0299513,-2.3523679,-1.42637,1.0622486,1.4760498
-1.8851061,-0.37663305,-0.6732669,-0.30289778,-0.20349008,-1.8108578
-0.90546954,-1.6821738,-1.924592,-1.8433089,-1.6713558,-0.34510934
0.3606707,0.63915396,0.30606735,-0.83735096,1.7403557,-0.024427429
-3.2329502,-0.99393,-0.015796706,-0.04658568,0.38281792,-0.6589156
-1.8268945,-0.5294502,2.3014944,0.781916,0.20567971,-0.8762403
-2.493027,-1.6182978,1.0680532,-1.1518615,-0.8017914,0.6194422
-2.3775077,-2.1022944,3.901835,0.9266832,0.3749671,-1.9077457
6.28877,-3.1621222,-2.6368504,-10.164473,-0.7506604,4.1968822
-0.43480188,-1.3028982,-2.1461449,-3.8758755,1.4180692,0.31970456
-2.1701384,-2.5361354,-1.247095,-3.0048845,1.5870947,-2.829229
-1.9187188,-1.3682826,-2.3600316,-1.5167087,0.17759356,-0.32298034
5.791588,1.4163985,-2.2363348,-10.273951,3.3684428,-1.3469394
-2.0309079,-1.0459145,2.0613153,2.4096012,3.4058912,-0.81076556
-2.6999164,-1.051547,0.6311774,-0.10423632,-0.7577131,-1.8327669
